"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202506","85177950","光通信设备的激光收发模块","326","挪威","10","一般贸易","37","山东省","39","千克","0","?","63,820",
"202506","85177950","光通信设备的激光收发模块","326","挪威","10","一般贸易","42","湖北省","691","千克","0","?","1,112,700",
"202506","85177950","光通信设备的激光收发模块","326","挪威","10","一般贸易","44","广东省","329","千克","0","?","251,895",
"202506","85177950","光通信设备的激光收发模块","326","挪威","10","一般贸易","51","四川省","218","千克","0","?","338,075",
"202506","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","31","上海市","9","千克","0","?","109,743",
"202506","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","33","浙江省","59","千克","0","?","51,051",
"202506","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","42","湖北省","166","千克","0","?","143,948",
"202506","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","44","广东省","697","千克","0","?","167,936",
"202506","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","51","四川省","100","千克","0","?","81,113",
"202506","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","65","新疆维吾尔自治区","56","千克","0","?","5,862",
"202506","85177950","光通信设备的激光收发模块","327","波兰","15","进料加工贸易","32","江苏省","0","千克","0","?","1,256",
"202506","85177950","光通信设备的激光收发模块","327","波兰","33","保税监管场所进出境货物","44","广东省","0","千克","0","?","212",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","33","浙江省","27","千克","0","?","13,171",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","37","山东省","6","千克","0","?","2,300",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","41","河南省","35","千克","0","?","48,790",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","43","湖南省","24","千克","0","?","4,416",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","44","广东省","79","千克","0","?","19,058",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","51","四川省","16","千克","0","?","29,375",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","15","进料加工贸易","32","江苏省","8","千克","0","?","37,029",
"202506","85177950","光通信设备的激光收发模块","328","罗马尼亚","34","海关特殊监管区域物流货物","32","江苏省","1","千克","0","?","2,920",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","31","上海市","2","千克","0","?","3,520",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","32","江苏省","23","千克","0","?","70,767",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","33","浙江省","10","千克","0","?","1,573",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","42","湖北省","1713","千克","0","?","595,218",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","44","广东省","465","千克","0","?","160,570",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","51","四川省","710","千克","0","?","477,993",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","61","陕西省","0","千克","0","?","3,870",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","15","进料加工贸易","32","江苏省","13","千克","0","?","33,256",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","15","进料加工贸易","51","四川省","714","千克","0","?","141,872",
"202506","85177950","光通信设备的激光收发模块","330","瑞典","34","海关特殊监管区域物流货物","32","江苏省","17","千克","0","?","19,270",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","21","辽宁省","50","千克","0","?","99,774",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","31","上海市","215","千克","0","?","311,454",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","33","浙江省","1","千克","0","?","1,190",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","35","福建省","0","千克","0","?","1,298",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","37","山东省","1","千克","0","?","35",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","42","湖北省","416","千克","0","?","314,290",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","43","湖南省","8","千克","0","?","10,600",
"202506","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","44","广东省","111","千克","0","?","108,987",
"202506","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","33","浙江省","2","千克","0","?","990",
"202506","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","42","湖北省","10","千克","0","?","15,567",
"202506","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","43","湖南省","1","千克","0","?","1,440",
"202506","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","44","广东省","1","千克","0","?","834",
"202506","85177950","光通信设备的激光收发模块","334","爱沙尼亚","15","进料加工贸易","51","四川省","2","千克","0","?","11,000",
"202506","85177950","光通信设备的激光收发模块","335","拉脱维亚","10","一般贸易","42","湖北省","1","千克","0","?","393",
"202506","85177950","光通信设备的激光收发模块","335","拉脱维亚","10","一般贸易","44","广东省","1051","千克","0","?","469,890",
"202506","85177950","光通信设备的激光收发模块","336","立陶宛","10","一般贸易","44","广东省","59","千克","0","?","17,931",
"202506","85177950","光通信设备的激光收发模块","340","白俄罗斯","10","一般贸易","42","湖北省","63","千克","0","?","12,331",
"202506","85177950","光通信设备的激光收发模块","340","白俄罗斯","10","一般贸易","44","广东省","230","千克","0","?","21,796",
"202506","85177950","光通信设备的激光收发模块","343","摩尔多瓦","10","一般贸易","44","广东省","32","千克","0","?","15,783",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","11","北京市","54","千克","0","?","13,825",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","21","辽宁省","0","千克","0","?","2,165",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","23","黑龙江省","0","千克","0","?","10",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","31","上海市","686","千克","0","?","450,430",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","32","江苏省","928","千克","0","?","493,484",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","33","浙江省","12","千克","0","?","1,263",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","34","安徽省","972","千克","0","?","173,792",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","37","山东省","3","千克","0","?","737",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","42","湖北省","687","千克","0","?","431,199",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","43","湖南省","11","千克","0","?","1,308",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","44","广东省","4021","千克","0","?","1,056,535",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","51","四川省","149","千克","0","?","36,335",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","65","新疆维吾尔自治区","1","千克","0","?","18",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","33","保税监管场所进出境货物","43","湖南省","1","千克","0","?","1,000",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","42","湖北省","382","千克","0","?","1,546,986",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","44","广东省","12","千克","0","?","3,209",
"202506","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","61","陕西省","0","千克","0","?","536",
"202506","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","31","上海市","29","千克","0","?","23,973",
"202506","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","42","湖北省","1","千克","0","?","93",
"202506","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","44","广东省","819","千克","0","?","195,269",
"202506","85177950","光通信设备的激光收发模块","350","斯洛文尼亚","10","一般贸易","31","上海市","0","千克","0","?","2",
"202506","85177950","光通信设备的激光收发模块","350","斯洛文尼亚","10","一般贸易","44","广东省","70","千克","0","?","16,180",
"202506","85177950","光通信设备的激光收发模块","351","克罗地亚","10","一般贸易","44","广东省","1","千克","0","?","2,010",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","31","上海市","2","千克","0","?","1,560",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","33","浙江省","1","千克","0","?","16",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","35","福建省","100","千克","0","?","5,481",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","37","山东省","1","千克","0","?","8",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","42","湖北省","37","千克","0","?","27,042",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","44","广东省","1402","千克","0","?","546,634",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","51","四川省","88","千克","0","?","4,760",
"202506","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","52","贵州省","4","千克","0","?","530",
"202506","85177950","光通信设备的激光收发模块","352","捷克","15","进料加工贸易","32","江苏省","103","千克","0","?","33,790",
"202506","85177950","光通信设备的激光收发模块","353","斯洛伐克","10","一般贸易","51","四川省","32","千克","0","?","72,789",
"202506","85177950","光通信设备的激光收发模块","354","北马其顿","10","一般贸易","44","广东省","2","千克","0","?","912",
"202506","85177950","光通信设备的激光收发模块","355","波斯尼亚和黑塞哥维那","10","一般贸易","33","浙江省","0","千克","0","?","283",
"202506","85177950","光通信设备的激光收发模块","355","波斯尼亚和黑塞哥维那","10","一般贸易","44","广东省","2","千克","0","?","494",
"202506","85177950","光通信设备的激光收发模块","358","塞尔维亚","10","一般贸易","11","北京市","7","千克","0","?","40,440",
"202506","85177950","光通信设备的激光收发模块","358","塞尔维亚","10","一般贸易","33","浙江省","4","千克","0","?","11,302",
"202506","85177950","光通信设备的激光收发模块","358","塞尔维亚","10","一般贸易","44","广东省","6","千克","0","?","17,598",
"202506","85177950","光通信设备的激光收发模块","359","黑山","10","一般贸易","44","广东省","2","千克","0","?","5,621",
"202506","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","12","天津市","73","千克","0","?","36,030",
"202506","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","32","江苏省","125","千克","0","?","72,006",
"202506","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","33","浙江省","1","千克","0","?","416",
"202506","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","42","湖北省","18","千克","0","?","1,652",
"202506","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","44","广东省","154","千克","0","?","83,316",
"202506","85177950","光通信设备的激光收发模块","402","阿根廷","34","海关特殊监管区域物流货物","32","江苏省","398","千克","0","?","103,138",
"202506","85177950","光通信设备的激光收发模块","403","阿鲁巴","10","一般贸易","44","广东省","0","千克","0","?","1,432",
"202506","85177950","光通信设备的激光收发模块","403","阿鲁巴","34","海关特殊监管区域物流货物","32","江苏省","8","千克","0","?","16,253",
"202506","85177950","光通信设备的激光收发模块","408","玻利维亚
","10","一般贸易","44","广东省","0","千克","0","?","790",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","32","江苏省","73","千克","0","?","67,255",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","33","浙江省","29","千克","0","?","14,711",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","35","福建省","1","千克","0","?","935",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","37","山东省","36","千克","0","?","55,767",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","41","河南省","41","千克","0","?","31,731",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","42","湖北省","127","千克","0","?","459,454",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","44","广东省","3465","千克","0","?","1,225,477",
"202506","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","52","贵州省","29","千克","0","?","38,066",
"202506","85177950","光通信设备的激光收发模块","410","巴西","15","进料加工贸易","32","江苏省","2","千克","0","?","5,791",
"202506","85177950","光通信设备的激光收发模块","410","巴西","15","进料加工贸易","44","广东省","0","千克","0","?","187",
"202506","85177950","光通信设备的激光收发模块","410","巴西","33","保税监管场所进出境货物","44","广东省","334","千克","0","?","38,596",
"202506","85177950","光通信设备的激光收发模块","410","巴西","34","海关特殊监管区域物流货物","32","江苏省","445","千克","0","?","58,647",
"202506","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","32","江苏省","3","千克","0","?","169",
"202506","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","33","浙江省","11","千克","0","?","7,081",
"202506","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","37","山东省","8","千克","0","?","640",
"202506","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","42","湖北省","5","千克","0","?","15,337",
"202506","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","44","广东省","23","千克","0","?","13,917",
"202506","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","52","贵州省","1","千克","0","?","922",
"202506","85177950","光通信设备的激光收发模块","412","智利","33","保税监管场所进出境货物","44","广东省","19","千克","0","?","1,480",
"202506","85177950","光通信设备的激光收发模块","412","智利","34","海关特殊监管区域物流货物","32","江苏省","0","千克","0","?","49",
"202506","85177950","光通信设备的激光收发模块","412","智利","34","海关特殊监管区域物流货物","44","广东省","0","千克","0","?","14,955",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","31","上海市","27","千克","0","?","2,650",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","33","浙江省","1","千克","0","?","304",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","35","福建省","0","千克","0","?","8",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","37","山东省","0","千克","0","?","7",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","44","广东省","22","千克","0","?","194,615",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","15","进料加工贸易","44","广东省","0","千克","0","?","289",
"202506","85177950","光通信设备的激光收发模块","413","哥伦比亚","34","海关特殊监管区域物流货物","32","江苏省","1","千克","0","?","125",
"202506","85177950","光通信设备的激光收发模块","415","哥斯达黎加","10","一般贸易","44","广东省","0","千克","0","?","317",
"202506","85177950","光通信设备的激光收发模块","416","古巴","10","一般贸易","11","北京市","0","千克","0","?","68",
"202506","85177950","光通信设备的激光收发模块","418","多米尼加
","10","一般贸易","41","河南省","0","千克","0","?","358",
"202506","85177950","光通信设备的激光收发模块","418","多米尼加
","10","一般贸易","44","广东省","40","千克","0","?","35,579",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","32","江苏省","1","千克","0","?","151",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","33","浙江省","0","千克","0","?","33",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","35","福建省","2","千克","0","?","360",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","41","河南省","0","千克","0","?","137",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","42","湖北省","4","千克","0","?","492",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","44","广东省","31","千克","0","?","67,977",
"202506","85177950","光通信设备的激光收发模块","419","厄瓜多尔","15","进料加工贸易","44","广东省","1","千克","0","?","22,454",
"202506","85177950","光通信设备的激光收发模块","420","法属圭亚那","10","一般贸易","44","广东省","0","千克","0","?","754",
"202506","85177950","光通信设备的激光收发模块","423","危地马拉","10","一般贸易","44","广东省","6","千克","0","?","854",
"202506","85177950","光通信设备的激光收发模块","424","圭亚那","10","一般贸易","33","浙江省","1","千克","0","?","1,021",
"202506","85177950","光通信设备的激光收发模块","424","圭亚那","10","一般贸易","35","福建省","0","千克","0","?","1,573",
"202506","85177950","光通信设备的激光收发模块","426","洪都拉斯","10","一般贸易","31","上海市","34","千克","0","?","5,552",
"202506","85177950","光通信设备的激光收发模块","426","洪都拉斯","10","一般贸易","33","浙江省","2","千克","0","?","1,808",
"202506","85177950","光通信设备的激光收发模块","426","洪都拉斯","10","一般贸易","44","广东省","5","千克","0","?","25,788",
"202506","85177950","光通信设备的激光收发模块","427","牙买加","10","一般贸易","33","浙江省","0","千克","0","?","400",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","31","上海市","86","千克","0","?","180,180",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","32","江苏省","1804","千克","0","?","10,373,805",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","33","浙江省","15","千克","0","?","3,314",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","35","福建省","8","千克","0","?","51,226",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","37","山东省","19","千克","0","?","2,519",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","42","湖北省","1896","千克","0","?","1,340,064",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","44","广东省","1259","千克","0","?","775,927",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","51","四川省","546","千克","0","?","1,932,927",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","61","陕西省","24","千克","0","?","8,567",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","15","进料加工贸易","32","江苏省","347","千克","0","?","434,937",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","15","进料加工贸易","51","四川省","383","千克","0","?","1,190,072",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","33","保税监管场所进出境货物","44","广东省","8","千克","0","?","7,228",
"202506","85177950","光通信设备的激光收发模块","429","墨西哥","34","海关特殊监管区域物流货物","32","江苏省","77","千克","0","?","70,438",
"202506","85177950","光通信设备的激光收发模块","431","尼加拉瓜","33","保税监管场所进出境货物","44","广东省","0","千克","0","?","29",
"202506","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","33","浙江省","0","千克","0","?","148",
"202506","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","44","广东省","638","千克","0","?","464,304",
"202506","85177950","光通信设备的激光收发模块","432","巴拿马","34","海关特殊监管区域物流货物","32","江苏省","63","千克","0","?","13,203",
"202506","85177950","光通信设备的激光收发模块","433","巴拉圭","10","一般贸易","44","广东省","119","千克","0","?","46,220",
"202506","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","31","上海市","2","千克","0","?","189",
"202506","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","32","江苏省","0","千克","0","?","13",
"202506","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","42","湖北省","5","千克","0","?","5,952",
"202506","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","44","广东省","184","千克","0","?","273,136",
"202506","85177950","光通信设备的激光收发模块","434","秘鲁","33","保税监管场所进出境货物","44","广东省","4","千克","0","?","1,262",
"202506","85177950","光通信设备的激光收发模块","434","秘鲁","34","海关特殊监管区域物流货物","32","江苏省","0","千克","0","?","144",
"202506","85177950","光通信设备的激光收发模块","435","波多黎各","10","一般贸易","44","广东省","0","千克","0","?","16",
"202506","85177950","光通信设备的激光收发模块","435","波多黎各","15","进料加工贸易","51","四川省","0","千克","0","?","178",
"202506","85177950","光通信设备的激光收发模块","435","波多黎各","34","海关特殊监管区域物流货物","32","江苏省","51","千克","0","?","11,860",
"202506","85177950","光通信设备的激光收发模块","440","萨尔瓦多","10","一般贸易","44","广东省","1","千克","0","?","2,781",
"202506","85177950","光通信设备的激光收发模块","440","萨尔瓦多","33","保税监管场所进出境货物","44","广东省","4","千克","0","?","1,472",
"202506","85177950","光通信设备的激光收发模块","443","特克斯和凯科斯群岛","10","一般贸易","44","广东省","0","千克","0","?","194",
"202506","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","31","上海市","0","千克","0","?","400",
"202506","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","42","湖北省","7","千克","0","?","2,474",
"202506","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","43","湖南省","6","千克","0","?","60",
"202506","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","44","广东省","26","千克","0","?","21,310",
"202506","85177950","光通信设备的激光收发模块","445","委内瑞拉","10","一般贸易","44","广东省","1","千克","0","?","261",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","11","北京市","4","千克","0","?","3,280",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","31","上海市","19","千克","0","?","176,410",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","32","江苏省","0","千克","0","?","19,500",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","33","浙江省","16","千克","0","?","4,698",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","35","福建省","15","千克","0","?","5,952",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","37","山东省","0","千克","0","?","76",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","42","湖北省","239","千克","0","?","96,725",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","43","湖南省","1","千克","0","?","663",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","44","广东省","526","千克","0","?","695,436",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","50","重庆市","0","千克","0","?","121",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","51","四川省","13","千克","0","?","16,933",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","32","江苏省","1","千克","0","?","796",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","44","广东省","49","千克","0","?","119,721",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","51","四川省","4","千克","0","?","26,695",
"202506","85177950","光通信设备的激光收发模块","501","加拿大","34","海关特殊监管区域物流货物","32","江苏省","951","千克","0","?","213,928",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","11","北京市","1","千克","0","?","1,502",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","21","辽宁省","1","千克","0","?","7,265",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","31","上海市","358","千克","0","?","1,132,351",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","32","江苏省","4134","千克","0","?","12,592,628",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","33","浙江省","457","千克","0","?","197,077",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","35","福建省","0","千克","0","?","849",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","36","江西省","5","千克","0","?","10,600",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","37","山东省","64","千克","0","?","13,859",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","42","湖北省","2664","千克","0","?","2,890,954",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","43","湖南省","0","千克","0","?","3,900",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","44","广东省","15389","千克","0","?","20,972,122",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","50","重庆市","27","千克","0","?","670",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","51","四川省","1540","千克","0","?","2,565,782",
"202506","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","65","新疆维吾尔自治区","16","千克","0","?","1,740",
"202506","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","32","江苏省","3020","千克","0","?","2,739,980",
"202506","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","33","浙江省","2","千克","0","?","4,725",
"202506","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","42","湖北省","2","千克","0","?","3,000",
"202506","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","44","广东省","0","千克","0","?","1,000",
"202506","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","51","四川省","425","千克","0","?","1,121,976",
"202506","85177950","光通信设备的激光收发模块","502","美国","33","保税监管场所进出境货物","44","广东省","153","千克","0","?","25,854",
"202506","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","11","北京市","0","千克","0","?","9,435",
"202506","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","32","江苏省","29","千克","0","?","18,712",
"202506","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","44","广东省","45","千克","0","?","21,580",
"202506","85177950","光通信设备的激光收发模块","502","美国","39","其他","33","浙江省","70","千克","0","?","724",
"202506","85177950","光通信设备的激光收发模块","502","美国","39","其他","44","广东省","6","千克","0","?","17,090",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","32","江苏省","3","千克","0","?","5,912",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","33","浙江省","14","千克","0","?","3,577",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","35","福建省","59","千克","0","?","8,860",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","37","山东省","2","千克","0","?","71",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","42","湖北省","2","千克","0","?","2,076",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","44","广东省","262","千克","0","?","368,654",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","51","四川省","15","千克","0","?","46,282",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","61","陕西省","20","千克","0","?","1,118",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","32","江苏省","491","千克","0","?","79,200",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","33","浙江省","166","千克","0","?","155,390",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","35","福建省","5","千克","0","?","12,169",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","44","广东省","6","千克","0","?","9,919",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","33","保税监管场所进出境货物","32","江苏省","81","千克","0","?","24,753",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","34","海关特殊监管区域物流货物","32","江苏省","164","千克","0","?","147,102",
"202506","85177950","光通信设备的激光收发模块","601","澳大利亚","34","海关特殊监管区域物流货物","42","湖北省","43","千克","0","?","48,226",
"202506","85177950","光通信设备的激光收发模块","603","斐济","10","一般贸易","44","广东省","1","千克","0","?","1,326",
"202506","85177950","光通信设备的激光收发模块","606","瑙鲁","10","一般贸易","44","广东省","1","千克","0","?","365",
"202506","85177950","光通信设备的激光收发模块","607","新喀里多尼亚","10","一般贸易","44","广东省","1","千克","0","?","703",
