"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","33","浙江省","16","千克","0","?","4,674",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","35","福建省","7","千克","0","?","11,750",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","41","河南省","0","千克","0","?","52",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","44","广东省","796","千克","0","?","233,506",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","15","进料加工贸易","32","江苏省","7","千克","0","?","2,850",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","33","保税监管场所进出境货物","44","广东省","1","千克","0","?","11,112",
"202604","85177950","光通信设备的激光收发模块","129","菲律宾","34","海关特殊监管区域物流货物","32","江苏省","319","千克","0","?","92,625",
"202604","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","33","浙江省","6","千克","0","?","8,187",
"202604","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","44","广东省","2","千克","0","?","24,176",
"202604","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","33","浙江省","99","千克","0","?","86,302",
"202604","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","35","福建省","15","千克","0","?","12,410",
"202604","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","44","广东省","1160","千克","0","?","910,202",
"202604","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","50","重庆市","54","千克","0","?","1,591",
"202604","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","15","进料加工贸易","44","广东省","7","千克","0","?","30,344",
"202604","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","34","海关特殊监管区域物流货物","32","江苏省","105","千克","0","?","29,449",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","11","北京市","5","千克","0","?","2,584",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","31","上海市","48","千克","0","?","41,286",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","32","江苏省","115","千克","0","?","344,363",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","33","浙江省","161","千克","0","?","588,157",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","35","福建省","71","千克","0","?","11,712",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","36","江西省","0","千克","0","?","42",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","37","山东省","0","千克","0","?","22",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","42","湖北省","958","千克","0","?","1,103,307",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","44","广东省","2216","千克","0","?","1,945,965",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","45","广西壮族自治区","7","千克","0","?","117",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","46","海南省","2","千克","0","?","126",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","51","四川省","411","千克","0","?","738,956",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","52","贵州省","223","千克","0","?","149,486",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","65","新疆维吾尔自治区","0","千克","0","?","112",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","32","江苏省","363","千克","0","?","229,004",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","33","浙江省","470","千克","0","?","292,646",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","35","福建省","3","千克","0","?","6,549",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","44","广东省","8","千克","0","?","17,403",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","51","四川省","60","千克","0","?","30,015",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","33","保税监管场所进出境货物","11","北京市","0","千克","0","?","1,604",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","33","保税监管场所进出境货物","44","广东省","20","千克","0","?","53,334",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","11","北京市","0","千克","0","?","3,136",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","32","江苏省","52","千克","0","?","76,305",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","42","湖北省","65","千克","0","?","63,585",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","45","广西壮族自治区","10","千克","0","?","2,320",
"202604","85177950","光通信设备的激光收发模块","132","新加坡","39","其他","33","浙江省","164","千克","0","?","1,312",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","11","北京市","92","千克","0","?","23,081",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","12","天津市","0","千克","0","?","136",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","13","河北省","1","千克","0","?","259",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","21","辽宁省","44","千克","0","?","20,145",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","31","上海市","178","千克","0","?","201,853",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","32","江苏省","85","千克","0","?","38,987",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","33","浙江省","76","千克","0","?","59,548",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","35","福建省","4","千克","0","?","3,011",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","37","山东省","274","千克","0","?","173,456",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","41","河南省","25","千克","0","?","29,916",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","42","湖北省","343","千克","0","?","391,353",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","43","湖南省","8","千克","0","?","63,057",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","44","广东省","2097","千克","0","?","1,512,919",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","46","海南省","2","千克","0","?","504",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","51","四川省","1797","千克","0","?","1,318,240",
"202604","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","61","陕西省","3","千克","0","?","444",
"202604","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","32","江苏省","27","千克","0","?","58,028",
"202604","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","35","福建省","8","千克","0","?","20,096",
"202604","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","44","广东省","0","千克","0","?","199",
"202604","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","51","四川省","4","千克","0","?","7,010",
"202604","85177950","光通信设备的激光收发模块","133","韩国","34","海关特殊监管区域物流货物","32","江苏省","74","千克","0","?","182,238",
"202604","85177950","光通信设备的激光收发模块","133","韩国","34","海关特殊监管区域物流货物","44","广东省","0","千克","0","?","76",
"202604","85177950","光通信设备的激光收发模块","133","韩国","39","其他","51","四川省","0","千克","0","?","432",
"202604","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","33","浙江省","0","千克","0","?","129",
"202604","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","44","广东省","53","千克","0","?","31,162",
"202604","85177950","光通信设备的激光收发模块","134","斯里兰卡","33","保税监管场所进出境货物","44","广东省","6","千克","0","?","465",
"202604","85177950","光通信设备的激光收发模块","134","斯里兰卡","34","海关特殊监管区域物流货物","32","江苏省","31","千克","0","?","6,353",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","11","北京市","2","千克","0","?","1,012",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","31","上海市","646","千克","0","?","1,825,647",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","32","江苏省","1360","千克","0","?","1,186,496",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","33","浙江省","56","千克","0","?","84,631",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","35","福建省","18","千克","0","?","167,385",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","37","山东省","521","千克","0","?","1,340,331",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","42","湖北省","2929","千克","0","?","1,738,244",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","44","广东省","1481","千克","0","?","1,307,588",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","50","重庆市","2","千克","0","?","882",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","51","四川省","5903","千克","0","?","21,017,781",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","52","贵州省","6","千克","0","?","1,109",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","62","甘肃省","13","千克","0","?","527",
"202604","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","65","新疆维吾尔自治区","0","千克","0","?","56",
"202604","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","32","江苏省","381","千克","0","?","206,427",
"202604","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","33","浙江省","1","千克","0","?","1,395",
"202604","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","35","福建省","0","千克","0","?","1,433",
"202604","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","44","广东省","12","千克","0","?","21,278",
"202604","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","51","四川省","2","千克","0","?","12,300",
"202604","85177950","光通信设备的激光收发模块","136","泰国","33","保税监管场所进出境货物","44","广东省","2","千克","0","?","150",
"202604","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","32","江苏省","82","千克","0","?","41,205",
"202604","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","35","福建省","4","千克","0","?","2,137",
"202604","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","44","广东省","2322","千克","0","?","3,012,805",
"202604","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","45","广西壮族自治区","105","千克","0","?","36,159",
"202604","85177950","光通信设备的激光收发模块","136","泰国","39","其他","32","江苏省","0","千克","0","?","803",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","14","山西省","144","千克","0","?","4,098",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","33","浙江省","27","千克","0","?","45,666",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","35","福建省","74","千克","0","?","42,397",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","41","河南省","43","千克","0","?","174,300",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","43","湖南省","50","千克","0","?","67,500",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","44","广东省","1285","千克","0","?","1,671,927",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","46","海南省","30","千克","0","?","14,369",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","61","陕西省","1","千克","0","?","174",
"202604","85177950","光通信设备的激光收发模块","137","土耳其","34","海关特殊监管区域物流货物","32","江苏省","5","千克","0","?","1,122",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","31","上海市","7","千克","0","?","4,967",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","33","浙江省","5","千克","0","?","1,398",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","35","福建省","13","千克","0","?","18,109",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","42","湖北省","822","千克","0","?","5,645,689",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","44","广东省","1145","千克","0","?","1,605,033",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","45","广西壮族自治区","0","千克","0","?","1,288",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","46","海南省","32","千克","0","?","11,000",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","51","四川省","2","千克","0","?","3,480",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","44","广东省","0","千克","0","?","10,237",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","34","海关特殊监管区域物流货物","32","江苏省","318","千克","0","?","201,960",
"202604","85177950","光通信设备的激光收发模块","138","阿联酋","34","海关特殊监管区域物流货物","33","浙江省","6","千克","0","?","1,345",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","12","天津市","0","千克","0","?","5,670",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","23","黑龙江省","4","千克","0","?","7,042",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","31","上海市","133","千克","0","?","69,211",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","32","江苏省","273","千克","0","?","255,771",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","33","浙江省","724","千克","0","?","173,657",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","35","福建省","9","千克","0","?","8,657",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","37","山东省","130","千克","0","?","13,369",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","42","湖北省","1063","千克","0","?","124,062",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","44","广东省","1144","千克","0","?","602,724",
"202604","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","46","海南省","1","千克","0","?","476",
"202604","85177950","光通信设备的激光收发模块","141","越南","15","进料加工贸易","32","江苏省","466","千克","0","?","4,052,465",
"202604","85177950","光通信设备的激光收发模块","141","越南","15","进料加工贸易","51","四川省","158","千克","0","?","53,537",
"202604","85177950","光通信设备的激光收发模块","141","越南","33","保税监管场所进出境货物","44","广东省","534","千克","0","?","124,107",
"202604","85177950","光通信设备的激光收发模块","141","越南","34","海关特殊监管区域物流货物","32","江苏省","138","千克","0","?","29,602",
"202604","85177950","光通信设备的激光收发模块","141","越南","34","海关特殊监管区域物流货物","35","福建省","19","千克","0","?","2,663",
"202604","85177950","光通信设备的激光收发模块","141","越南","34","海关特殊监管区域物流货物","45","广西壮族自治区","56","千克","0","?","35,514",
"202604","85177950","光通信设备的激光收发模块","141","越南","39","其他","44","广东省","3550","千克","0","?","25,987",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","11","北京市","13","千克","0","?","6,941",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","13","河北省","254","千克","0","?","48,818",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","21","辽宁省","0","千克","0","?","2,360",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","31","上海市","40","千克","0","?","41,820",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","32","江苏省","58","千克","0","?","62,341",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","33","浙江省","3163","千克","0","?","8,014,095",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","34","安徽省","62","千克","0","?","14,880",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","35","福建省","0","千克","0","?","916",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","37","山东省","440","千克","0","?","222,133",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","42","湖北省","910","千克","0","?","2,447,216",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","43","湖南省","63","千克","0","?","31,725",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","44","广东省","3364","千克","0","?","2,173,979",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","51","四川省","89","千克","0","?","124,009",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","15","进料加工贸易","32","江苏省","384","千克","0","?","93,282",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","15","进料加工贸易","33","浙江省","8569","千克","0","?","12,470,302",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","15","进料加工贸易","35","福建省","26","千克","0","?","21,177",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","15","进料加工贸易","44","广东省","6","千克","0","?","8,259",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","15","进料加工贸易","51","四川省","32352","千克","0","?","53,890,643",
"202604","85177950","光通信设备的激光收发模块","143","中国台湾","34","海关特殊监管区域物流货物","32","江苏省","21","千克","0","?","1,558",
"202604","85177950","光通信设备的激光收发模块","144","东帝汶","10","一般贸易","44","广东省","0","千克","0","?","285",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","10","一般贸易","31","上海市","21","千克","0","?","10,459",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","10","一般贸易","33","浙江省","34","千克","0","?","15,080",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","10","一般贸易","37","山东省","2","千克","0","?","815",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","10","一般贸易","42","湖北省","33","千克","0","?","17,211",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","10","一般贸易","44","广东省","191","千克","0","?","92,418",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","10","一般贸易","46","海南省","1","千克","0","?","6",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","22","对外承包工程出口货物","11","北京市","80","千克","0","?","1,319",
"202604","85177950","光通信设备的激光收发模块","145","哈萨克斯坦","34","海关特殊监管区域物流货物","44","广东省","1","千克","0","?","2,768",
"202604","85177950","光通信设备的激光收发模块","146","吉尔吉斯斯坦","10","一般贸易","32","江苏省","29","千克","0","?","13,707",
"202604","85177950","光通信设备的激光收发模块","146","吉尔吉斯斯坦","10","一般贸易","42","湖北省","7","千克","0","?","912",
"202604","85177950","光通信设备的激光收发模块","146","吉尔吉斯斯坦","10","一般贸易","44","广东省","22","千克","0","?","17,345",
"202604","85177950","光通信设备的激光收发模块","147","塔吉克斯坦","10","一般贸易","44","广东省","4","千克","0","?","2,069",
"202604","85177950","光通信设备的激光收发模块","147","塔吉克斯坦","10","一般贸易","65","新疆维吾尔自治区","35","千克","0","?","44,648",
"202604","85177950","光通信设备的激光收发模块","148","土库曼斯坦","10","一般贸易","44","广东省","2","千克","0","?","1,342",
"202604","85177950","光通信设备的激光收发模块","149","乌兹别克斯坦","10","一般贸易","33","浙江省","0","千克","0","?","380",
"202604","85177950","光通信设备的激光收发模块","149","乌兹别克斯坦","10","一般贸易","44","广东省","161","千克","0","?","138,526",
"202604","85177950","光通信设备的激光收发模块","149","乌兹别克斯坦","34","海关特殊监管区域物流货物","65","新疆维吾尔自治区","50","千克","0","?","26,608",
"202604","85177950","光通信设备的激光收发模块","150","格鲁吉亚","10","一般贸易","31","上海市","1","千克","0","?","7,760",
"202604","85177950","光通信设备的激光收发模块","150","格鲁吉亚","10","一般贸易","33","浙江省","0","千克","0","?","20",
"202604","85177950","光通信设备的激光收发模块","150","格鲁吉亚","10","一般贸易","44","广东省","2","千克","0","?","13,670",
"202604","85177950","光通信设备的激光收发模块","151","亚美尼亚","10","一般贸易","31","上海市","9","千克","0","?","1,750",
"202604","85177950","光通信设备的激光收发模块","151","亚美尼亚","10","一般贸易","33","浙江省","652","千克","0","?","127,038",
"202604","85177950","光通信设备的激光收发模块","151","亚美尼亚","10","一般贸易","44","广东省","1","千克","0","?","799",
"202604","85177950","光通信设备的激光收发模块","152","阿塞拜疆","10","一般贸易","33","浙江省","0","千克","0","?","51",
"202604","85177950","光通信设备的激光收发模块","152","阿塞拜疆","10","一般贸易","42","湖北省","15","千克","0","?","10,580",
"202604","85177950","光通信设备的激光收发模块","152","阿塞拜疆","10","一般贸易","44","广东省","44","千克","0","?","27,062",
"202604","85177950","光通信设备的激光收发模块","201","阿尔及利亚","10","一般贸易","33","浙江省","2","千克","0","?","560",
"202604","85177950","光通信设备的激光收发模块","201","阿尔及利亚","10","一般贸易","42","湖北省","10","千克","0","?","1,356",
"202604","85177950","光通信设备的激光收发模块","201","阿尔及利亚","10","一般贸易","44","广东省","187","千克","0","?","88,554",
"202604","85177950","光通信设备的激光收发模块","202","安哥拉","10","一般贸易","33","浙江省","4","千克","0","?","3,520",
"202604","85177950","光通信设备的激光收发模块","202","安哥拉","10","一般贸易","44","广东省","33","千克","0","?","19,223",
"202604","85177950","光通信设备的激光收发模块","203","贝宁","10","一般贸易","44","广东省","30","千克","0","?","11,584",
"202604","85177950","光通信设备的激光收发模块","204","博茨瓦纳","10","一般贸易","33","浙江省","5","千克","0","?","5,634",
"202604","85177950","光通信设备的激光收发模块","204","博茨瓦纳","10","一般贸易","44","广东省","0","千克","0","?","258",
"202604","85177950","光通信设备的激光收发模块","206","喀麦隆","10","一般贸易","44","广东省","25","千克","0","?","7,128",
"202604","85177950","光通信设备的激光收发模块","208","佛得角","10","一般贸易","44","广东省","38","千克","0","?","15,757",
"202604","85177950","光通信设备的激光收发模块","211","乍得","10","一般贸易","11","北京市","4","千克","0","?","1,240",
"202604","85177950","光通信设备的激光收发模块","211","乍得","10","一般贸易","44","广东省","1","千克","0","?","753",
"202604","85177950","光通信设备的激光收发模块","213","刚果共和国","10","一般贸易","44","广东省","8","千克","0","?","72",
"202604","85177950","光通信设备的激光收发模块","215","埃及","10","一般贸易","11","北京市","1","千克","0","?","1,115",
"202604","85177950","光通信设备的激光收发模块","215","埃及","10","一般贸易","33","浙江省","1","千克","0","?","351",
"202604","85177950","光通信设备的激光收发模块","215","埃及","10","一般贸易","43","湖南省","3","千克","0","?","393",
"202604","85177950","光通信设备的激光收发模块","215","埃及","10","一般贸易","44","广东省","204","千克","0","?","646,021",
"202604","85177950","光通信设备的激光收发模块","215","埃及","10","一般贸易","51","四川省","1","千克","0","?","2,760",
"202604","85177950","光通信设备的激光收发模块","215","埃及","34","海关特殊监管区域物流货物","31","上海市","5","千克","0","?","2,595",
"202604","85177950","光通信设备的激光收发模块","216","赤道几内亚","10","一般贸易","33","浙江省","6","千克","0","?","6,209",
"202604","85177950","光通信设备的激光收发模块","217","埃塞俄比亚","10","一般贸易","11","北京市","44","千克","0","?","179,990",
"202604","85177950","光通信设备的激光收发模块","217","埃塞俄比亚","10","一般贸易","12","天津市","8","千克","0","?","5,372",
"202604","85177950","光通信设备的激光收发模块","217","埃塞俄比亚","10","一般贸易","44","广东省","2","千克","0","?","451",
"202604","85177950","光通信设备的激光收发模块","218","加蓬","10","一般贸易","44","广东省","11","千克","0","?","1,597",
"202604","85177950","光通信设备的激光收发模块","219","冈比亚","10","一般贸易","31","上海市","20","千克","0","?","228",
"202604","85177950","光通信设备的激光收发模块","220","加纳","10","一般贸易","44","广东省","134","千克","0","?","53,147",
"202604","85177950","光通信设备的激光收发模块","221","几内亚","10","一般贸易","37","山东省","11","千克","0","?","7,709",
"202604","85177950","光通信设备的激光收发模块","222","几内亚比绍","10","一般贸易","44","广东省","1","千克","0","?","144",
"202604","85177950","光通信设备的激光收发模块","223","科特迪瓦","10","一般贸易","33","浙江省","1","千克","0","?","586",
"202604","85177950","光通信设备的激光收发模块","223","科特迪瓦","10","一般贸易","44","广东省","7","千克","0","?","10,997",
"202604","85177950","光通信设备的激光收发模块","224","肯尼亚","10","一般贸易","31","上海市","2","千克","0","?","1,600",
"202604","85177950","光通信设备的激光收发模块","224","肯尼亚","10","一般贸易","33","浙江省","1","千克","0","?","907",
"202604","85177950","光通信设备的激光收发模块","224","肯尼亚","10","一般贸易","35","福建省","1","千克","0","?","593",
"202604","85177950","光通信设备的激光收发模块","224","肯尼亚","10","一般贸易","44","广东省","452","千克","0","?","184,619",
"202604","85177950","光通信设备的激光收发模块","224","肯尼亚","34","海关特殊监管区域物流货物","32","江苏省","116","千克","0","?","24,417",
"202604","85177950","光通信设备的激光收发模块","226","利比亚","10","一般贸易","33","浙江省","1","千克","0","?","1,033",
"202604","85177950","光通信设备的激光收发模块","226","利比亚","10","一般贸易","44","广东省","2","千克","0","?","871",
"202604","85177950","光通信设备的激光收发模块","226","利比亚","39","其他","44","广东省","0","千克","0","?","53",
"202604","85177950","光通信设备的激光收发模块","227","马达加斯加","10","一般贸易","15","内蒙古自治区","20","千克","0","?","1,412",
"202604","85177950","光通信设备的激光收发模块","227","马达加斯加","10","一般贸易","44","广东省","8","千克","0","?","1,804",
"202604","85177950","光通信设备的激光收发模块","228","马拉维","10","一般贸易","44","广东省","0","千克","0","?","518",
"202604","85177950","光通信设备的激光收发模块","229","马里","10","一般贸易","44","广东省","167","千克","0","?","321,197",
"202604","85177950","光通信设备的激光收发模块","230","毛里塔尼亚","10","一般贸易","44","广东省","257","千克","0","?","69,890",
"202604","85177950","光通信设备的激光收发模块","231","毛里求斯","10","一般贸易","42","湖北省","4","千克","0","?","1,237",
"202604","85177950","光通信设备的激光收发模块","231","毛里求斯","10","一般贸易","44","广东省","2","千克","0","?","2,325",
"202604","85177950","光通信设备的激光收发模块","231","毛里求斯","22","对外承包工程出口货物","52","贵州省","3","千克","0","?","1,393",
"202604","85177950","光通信设备的激光收发模块","232","摩洛哥","10","一般贸易","33","浙江省","4","千克","0","?","4,923",
"202604","85177950","光通信设备的激光收发模块","232","摩洛哥","10","一般贸易","42","湖北省","11","千克","0","?","1,671",
"202604","85177950","光通信设备的激光收发模块","232","摩洛哥","10","一般贸易","44","广东省","167","千克","0","?","35,087",
"202604","85177950","光通信设备的激光收发模块","233","莫桑比克","10","一般贸易","37","山东省","4","千克","0","?","6,701",
"202604","85177950","光通信设备的激光收发模块","233","莫桑比克","10","一般贸易","44","广东省","2","千克","0","?","991",
"202604","85177950","光通信设备的激光收发模块","235","尼日尔","10","一般贸易","36","江西省","0","千克","0","?","198",
"202604","85177950","光通信设备的激光收发模块","236","尼日利亚","10","一般贸易","33","浙江省","3","千克","0","?","3,130",
"202604","85177950","光通信设备的激光收发模块","236","尼日利亚","10","一般贸易","44","广东省","123","千克","0","?","41,353",
"202604","85177950","光通信设备的激光收发模块","237","留尼汪","10","一般贸易","44","广东省","1","千克","0","?","719",
"202604","85177950","光通信设备的激光收发模块","238","卢旺达","10","一般贸易","33","浙江省","5","千克","0","?","2,033",
"202604","85177950","光通信设备的激光收发模块","238","卢旺达","10","一般贸易","44","广东省","0","千克","0","?","124",
"202604","85177950","光通信设备的激光收发模块","240","塞内加尔","10","一般贸易","44","广东省","198","千克","0","?","164,890",
"202604","85177950","光通信设备的激光收发模块","241","塞舌尔","10","一般贸易","44","广东省","6","千克","0","?","1,595",
"202604","85177950","光通信设备的激光收发模块","242","塞拉利昂","10","一般贸易","44","广东省","15","千克","0","?","11,136",
"202604","85177950","光通信设备的激光收发模块","243","索马里","10","一般贸易","44","广东省","8","千克","0","?","1,670",
"202604","85177950","光通信设备的激光收发模块","244","南非","10","一般贸易","31","上海市","6","千克","0","?","4,400",
